191,中化道达尔北京台基顺加油站,116.348025,39.799279,2026/1/8 15:42:31,北京
192,中国石化西直河加油站,116.527331,39.850703,2026/1/8 15:42:31,北京
193,中国石油盛华盛加油站,116.543841,39.868462,2026/1/8 15:42:31,北京
194,中国石油北苑加油站,116.441134,40.027744,2026/1/8 15:42:31,北京
195,中国石油航天北葡加油站,116.257525,39.924789,2026/1/8 15:42:31,北京
196,三间房东路加油站,116.577678,39.917580,2026/1/8 15:42:31,北京
197,中国石化安宁庄加油站,116.320494,40.049008,2026/1/8 15:42:31,北京
198,中国石化羊坊北加油站,116.412294,40.040818,2026/1/8 15:42:31,北京
199,中化道达尔北京北沙滩加油站,116.360932,40.011961,2026/1/8 15:42:31,北京
200,中化道达尔北京中北孚星加油站,116.516343,40.012330,2026/1/8 15:42:31,北京
201,中国石化鲁谷加油站,116.209803,39.904105,2026/1/8 15:42:31,北京
202,众生中油万玉加油站,116.273998,39.970723,2026/1/8 15:42:31,北京
203,中国石化科创街加油站,116.559524,39.800812,2026/1/8 15:42:31,北京
204,三元石油旧宫加油站,116.451921,39.806881,2026/1/8 15:42:31,北京
205,中国石化佳兴加油站,116.336574,40.017604,2026/1/8 15:42:31,北京
206,中国石化郁花园加油站,116.331162,39.775657,2026/1/8 15:42:31,北京
207,中国国际能源万特加油站,116.269155,39.867693,2026/1/8 15:42:31,北京
208,中国石化三海加油站(阜石路辅路),116.208288,39.925308,2026/1/8 15:42:31,北京
209,国能石油永中路加油站,116.552780,39.866520,2026/1/8 15:42:31,北京
210,看丹加油站,116.267283,39.838266,2026/1/8 15:42:31,北京
211,中国石化管庄加油站,116.576245,39.911305,2026/1/8 15:42:31,北京
212,中国石化天通苑加油站,116.413943,40.068449,2026/1/8 15:42:31,北京
213,中国石油特许加盟石京源加油站,116.200882,39.889595,2026/1/8 15:42:31,北京
214,壳牌加油站(小营站),116.334880,40.035953,2026/1/8 15:42:31,北京
215,三元石油亦庄加油站,116.449846,39.817560,2026/1/8 15:42:31,北京
216,中国石化玉泉加油站,116.257155,39.973896,2026/1/8 15:42:31,北京
217,中国石化德利发加油站,116.378087,39.797903,2026/1/8 15:42:31,北京
218,中国石油鑫邦达加油站,116.520547,39.798973,2026/1/8 15:42:31,北京
219,北京丰台加油站,116.260251,39.849993,2026/1/8 15:42:31,北京
220,晓龙石油加油站,116.253549,39.879544,2026/1/8 15:42:31,北京
542,中国石油南平庄加油站,116.244425,39.947231,2026/1/8 15:49:39,北京朝阳区
543,中国石化燕广海加油站,116.231955,39.891717,2026/1/8 15:49:39,北京朝阳区
544,中国石化八大处加油站,116.213524,39.933090,2026/1/8 15:49:39,北京朝阳区
545,中国石化田村山北加油站,116.238727,39.926499,2026/1/8 15:49:39,北京朝阳区
691,中国石油庆轩加油站,116.450605,40.020724,2026/1/8 15:54:00,北京
692,中国石油来广营加油站,116.461492,40.023926,2026/1/8 15:54:00,北京
693,中国石油常营加油站,116.582499,39.923999,2026/1/8 15:54:00,北京
694,中国石油神树加油站,116.536158,39.824082,2026/1/8 15:54:00,北京
695,中国石油建宏发加油站,116.247018,39.869081,2026/1/8 15:54:00,北京
696,中国石油安驰加油站,116.333871,39.800835,2026/1/8 15:54:00,北京
697,中国石油北汽北郊加油站,116.339184,40.046293,2026/1/8 15:54:00,北京
698,中国石油加油站(花乡盛丰明站),116.313355,39.800592,2026/1/8 15:54:00,北京
699,中国石油兴业加油站,116.251589,39.947542,2026/1/8 15:54:00,北京
700,中国石油特许加盟地矿立水桥加油站,116.417494,40.059644,2026/1/8 15:54:00,北京
701,中国石油奥东加油站,116.506110,40.024271,2026/1/8 15:54:00,北京
702,中国石油富华兆元加油站,116.566837,39.806895,2026/1/8 15:54:00,北京
703,中国石油晓景加油站,116.589593,39.940654,2026/1/8 15:54:00,北京
704,中国石油京胜小羊坊西加油站,116.517948,39.826932,2026/1/8 15:54:00,北京
705,中国石油广仟达加油站,116.285421,39.804544,2026/1/8 15:54:00,北京
706,中国石油首汽10号加油站,116.528103,40.031218,2026/1/8 15:54:00,北京
707,中国石油兴福加油站,116.342284,39.758837,2026/1/8 15:54:00,北京
708,中国石油施惠达加油站,116.377255,39.763673,2026/1/8 15:54:00,北京
709,中国石油新景都市加油站,116.333511,40.050951,2026/1/8 15:54:00,北京
710,中国石油永定林加油站,116.185241,39.890982,2026/1/8 15:54:00,北京
711,中国石油前苇沟加油站,116.555392,40.025528,2026/1/8 15:54:00,北京
712,中国石油通安加油站,116.556073,39.775413,2026/1/8 15:54:00,北京
713,中国石油飞达加油站,116.294687,39.779788,2026/1/8 15:54:00,北京
714,中国石油兴海源加油站,116.401406,39.751916,2026/1/8 15:54:00,北京
715,中国石油城建兴发加油站,116.338913,40.058479,2026/1/8 15:54:00,北京
716,中国石油京胜小羊坊东加油站,116.518564,39.826433,2026/1/8 15:54:00,北京
717,中国石油安岛加油站,116.531033,40.039101,2026/1/8 15:54:00,北京
718,中国石油慧普山根加油站,116.207963,39.974152,2026/1/8 15:54:00,北京
719,中国石油马驹桥加油站,116.559609,39.750993,2026/1/8 15:54:00,北京
720,中国石油慧普苗圃加油站,116.217412,39.968828,2026/1/8 15:54:00,北京
721,中国石油富多鑫加油站,116.345723,39.742051,2026/1/8 15:54:00,北京
722,中国石油华荣加油站,116.380027,39.742713,2026/1/8 15:54:00,北京
723,中国石油天成桥加油站,116.636979,39.918762,2026/1/8 15:54:00,北京
